"ano_pesquisa","cargo","senioridade","faixa_salarial","salario_inicial","total_profissionais"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","6"
"2023","Analista de Suporte/Analista Técnico","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","6"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","5"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","3"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","3"
"2023","Analista de Suporte/Analista Técnico","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","3"
"2023","DBA/Administrador de Banco de Dados","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2023","Outra Opção","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2023","Analytics Engineer","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2023","Professor/Pesquisador","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2023","Analytics Engineer","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","2"
"2023","Professor/Pesquisador","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Analista de Negócios/Business Analyst","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Outras Engenharias (não inclui dev)","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Analista de Dados/Data Analyst","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Outras Engenharias (não inclui dev)","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Estatístico","Júnior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Sênior","de R$ 3.001/mês a R$ 4.000/mês","3001","1"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","54"
"2023","Analista de BI/BI Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","39"
"2023","Outra Opção","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","33"
"2023","Cientista de Dados/Data Scientist","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","22"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","16"
"2023","Não informado","Não informado","de R$ 2.001/mês a R$ 3.000/mês","2001","15"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","13"
"2023","Analista de Suporte/Analista Técnico","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","12"
"2023","Outra Opção","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","12"
"2023","Analista de Negócios/Business Analyst","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","12"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","9"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","8"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","7"
"2023","Outra Opção","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","7"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","5"
"2023","Analista de Negócios/Business Analyst","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","5"
"2023","Analista de Suporte/Analista Técnico","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","5"
"2023","Outras Engenharias (não inclui dev)","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","3"
"2023","Cientista de Dados/Data Scientist","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2023","Analytics Engineer","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","2"
"2023","DBA/Administrador de Banco de Dados","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Júnior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2023","Outras Engenharias (não inclui dev)","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2023","Analista de BI/BI Analyst","Sênior","de R$ 2.001/mês a R$ 3.000/mês","2001","1"
"2023","Analista de Dados/Data Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","47"
"2023","Analista de BI/BI Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","45"
"2023","Outra Opção","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","29"
"2023","Cientista de Dados/Data Scientist","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","20"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","13"
"2023","Outra Opção","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","7"
"2023","Analista de Suporte/Analista Técnico","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","6"
"2023","Analista de Negócios/Business Analyst","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","5"
"2023","Analista de Inteligência de Mercado/Market Intelligence","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","5"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","5"
"2023","Não informado","Não informado","de R$ 1.001/mês a R$ 2.000/mês","1001","5"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","4"
"2023","Analista de Dados/Data Analyst","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","4"
"2023","Outras Engenharias (não inclui dev)","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","3"
"2023","Estatístico","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","3"
"2023","Analytics Engineer","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","3"
"2023","Professor/Pesquisador","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","3"
"2023","Analista de Suporte/Analista Técnico","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","2"
"2023","Analista de BI/BI Analyst","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","2"
"2023","DBA/Administrador de Banco de Dados","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2023","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2023","Economista","Júnior","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2023","Professor/Pesquisador","Pleno","de R$ 1.001/mês a R$ 2.000/mês","1001","1"
"2023","Outra Opção","Júnior","Menos de R$ 1.000/mês","1000","6"
"2023","Não informado","Não informado","Menos de R$ 1.000/mês","1000","5"
"2023","Analista de BI/BI Analyst","Júnior","Menos de R$ 1.000/mês","1000","4"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","Menos de R$ 1.000/mês","1000","4"
"2023","Cientista de Dados/Data Scientist","Júnior","Menos de R$ 1.000/mês","1000","3"
"2023","Analista de Dados/Data Analyst","Júnior","Menos de R$ 1.000/mês","1000","2"
"2023","Estatístico","Júnior","Menos de R$ 1.000/mês","1000","1"
"2023","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","Menos de R$ 1.000/mês","1000","1"
"2023","Professor/Pesquisador","Pleno","Menos de R$ 1.000/mês","1000","1"
"2023","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","Menos de R$ 1.000/mês","1000","1"
"2023","Outras Engenharias (não inclui dev)","Pleno","Menos de R$ 1.000/mês","1000","1"
"2023","Analista de Suporte/Analista Técnico","Pleno","Menos de R$ 1.000/mês","1000","1"
"2023","Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect","Júnior","de R$ 101/mês a R$ 2.000/mês","101","1"
"2024","Não informado","Não informado","Acima de R$ 40.001/mês","40001","72"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","Acima de R$ 40.001/mês","40001","14"
"2024","Cientista de Dados/Data Scientist","Sênior","Acima de R$ 40.001/mês","40001","6"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","Acima de R$ 40.001/mês","40001","5"
"2024","Outra Opção","Sênior","Acima de R$ 40.001/mês","40001","3"
"2024","Analista de Dados/Data Analyst","Sênior","Acima de R$ 40.001/mês","40001","2"
"2024","Analista de Suporte/Analista Técnico","Júnior","Acima de R$ 40.001/mês","40001","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","Acima de R$ 40.001/mês","40001","1"
"2024","Não informado","Não informado","de R$ 30.001/mês a R$ 40.000/mês","30001","96"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","22"
"2024","Cientista de Dados/Data Scientist","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","7"
"2024","Analista de Dados/Data Analyst","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","6"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","3"
"2024","Outra Opção","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","3"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","3"
"2024","Analytics Engineer","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","3"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","2"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","2"
"2024","Arquiteto de Dados/Data Architect","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","2"
"2024","Analista de Dados/Data Analyst","Júnior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Analista de Negócios/Business Analyst","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Outra Opção","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Analista de Dados/Data Analyst","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Analytics Engineer","Pleno","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Outras Engenharias (não inclui dev)","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 30.001/mês a R$ 40.000/mês","30001","1"
"2024","Não informado","Não informado","de R$ 25.001/mês a R$ 30.000/mês","25001","101"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","14"
"2024","Cientista de Dados/Data Scientist","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","13"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","6"
"2024","Analista de Dados/Data Analyst","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","4"
"2024","Arquiteto de Dados/Data Architect","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","4"
"2024","Analytics Engineer","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","3"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","2"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","2"
"2024","Analista de Negócios/Business Analyst","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","2"
"2024","Analista de Suporte/Analista Técnico","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Outra Opção","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Cientista de Dados/Data Scientist","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Outra Opção","Júnior","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 25.001/mês a R$ 30.000/mês","25001","1"
"2024","Não informado","Não informado","de R$ 20.001/mês a R$ 25.000/mês","20001","153"
"2024","Cientista de Dados/Data Scientist","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","31"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","25"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","10"
"2024","Analista de Dados/Data Analyst","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","5"
"2024","Analista de Dados/Data Analyst","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","4"
"2024","Analytics Engineer","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","3"
"2024","Arquiteto de Dados/Data Architect","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2024","Analista de BI/BI Analyst","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","2"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Cientista de Dados/Data Scientist","Júnior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Cientista de Dados/Data Scientist","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Outra Opção","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Analytics Engineer","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Outra Opção","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Analista de Negócios/Business Analyst","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Estatístico","Sênior","de R$ 20.001/mês a R$ 25.000/mês","20001","1"
"2024","Não informado","Não informado","de R$ 16.001/mês a R$ 20.000/mês","16001","205"
"2024","Cientista de Dados/Data Scientist","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","64"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","50"
"2024","Analista de Dados/Data Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","25"
"2024","Analytics Engineer","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","24"
"2024","Analista de Negócios/Business Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","12"
"2024","Outra Opção","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","11"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","10"
"2024","Arquiteto de Dados/Data Architect","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","8"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","7"
"2024","Analista de BI/BI Analyst","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","6"
"2024","Cientista de Dados/Data Scientist","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","6"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","5"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","4"
"2024","Analytics Engineer","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","3"
"2024","Outra Opção","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2024","Outras Engenharias (não inclui dev)","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2024","Professor/Pesquisador","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2024","Analista de Suporte/Analista Técnico","Sênior","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2024","Analista de Dados/Data Analyst","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","2"
"2024","Analista de Negócios/Business Analyst","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2024","Arquiteto de Dados/Data Architect","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2024","Analytics Engineer","Júnior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2024","Cientista de Dados/Data Scientist","Júnior","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2024","Analista de BI/BI Analyst","Pleno","de R$ 16.001/mês a R$ 20.000/mês","16001","1"
"2024","Não informado","Não informado","de R$ 12.001/mês a R$ 16.000/mês","12001","179"
"2024","Cientista de Dados/Data Scientist","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","133"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","87"
"2024","Analista de Dados/Data Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","82"
"2024","Analytics Engineer","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","39"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","22"
"2024","Cientista de Dados/Data Scientist","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","21"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","19"
"2024","Arquiteto de Dados/Data Architect","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","19"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","17"
"2024","Analista de BI/BI Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","16"
"2024","Analista de Negócios/Business Analyst","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","12"
"2024","Outra Opção","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","11"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","11"
"2024","Analista de Dados/Data Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","9"
"2024","Analista de BI/BI Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","5"
"2024","Analista de Negócios/Business Analyst","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","5"
"2024","Analytics Engineer","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2024","Outras Engenharias (não inclui dev)","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","4"
"2024","Outras Engenharias (não inclui dev)","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","3"
"2024","Outra Opção","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2024","Arquiteto de Dados/Data Architect","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2024","Outra Opção","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","2"
"2024","Professor/Pesquisador","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2024","Analista de Dados/Data Analyst","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2024","Analista de Negócios/Business Analyst","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2024","Analista de Suporte/Analista Técnico","Sênior","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 12.001/mês a R$ 16.000/mês","12001","1"
"2024","Analista de Dados/Data Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","140"
"2024","Não informado","Não informado","de R$ 8.001/mês a R$ 12.000/mês","8001","119"
"2024","Cientista de Dados/Data Scientist","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","114"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","92"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","89"
"2024","Analista de Dados/Data Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","83"
"2024","Cientista de Dados/Data Scientist","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","76"
"2024","Analista de BI/BI Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","50"
"2024","Analista de Negócios/Business Analyst","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","40"
"2024","Analytics Engineer","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","36"
"2024","Analista de BI/BI Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","30"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","23"
"2024","Analytics Engineer","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","20"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","18"
"2024","Outra Opção","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","17"
"2024","Analista de Negócios/Business Analyst","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","15"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","15"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","12"
"2024","Cientista de Dados/Data Scientist","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","12"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","9"
"2024","Outra Opção","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","9"
"2024","Outra Opção","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","8"
"2024","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","7"
"2024","Analista de Dados/Data Analyst","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","5"
"2024","Estatístico","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","4"
"2024","Outras Engenharias (não inclui dev)","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","4"
"2024","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2024","Professor/Pesquisador","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2024","Arquiteto de Dados/Data Architect","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2024","Analista de Suporte/Analista Técnico","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","3"
"2024","Arquiteto de Dados/Data Architect","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2024","Estatístico","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2024","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2024","Analista de BI/BI Analyst","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2024","Professor/Pesquisador","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2024","Outras Engenharias (não inclui dev)","Sênior","de R$ 8.001/mês a R$ 12.000/mês","8001","2"
"2024","Professor/Pesquisador","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2024","Outras Engenharias (não inclui dev)","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2024","Analista de Negócios/Business Analyst","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2024","Analytics Engineer","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2024","Analista de Suporte/Analista Técnico","Júnior","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2024","Analista de Suporte/Analista Técnico","Pleno","de R$ 8.001/mês a R$ 12.000/mês","8001","1"
"2024","Analista de Dados/Data Analyst","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","140"
"2024","Cientista de Dados/Data Scientist","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","59"
"2024","Não informado","Não informado","de R$ 6.001/mês a R$ 8.000/mês","6001","57"
"2024","Engenheiro de Dados/Data Engineer/Data Architect","Pleno","de R$ 6.001/mês a R$ 8.000/mês","6001","50"
